Tm,Tr,Tc,test#1,test#2,test#3,test#4,test#5,test#6,test#7,test#8,test#9,test#10,MIN Kernel Time,Block Size,GFLOPS
30,12,9,353.105,283.86,303.346,301.18,282.68,272.968,320.504,268.97,303.454,299.75,268.97,3240,0.499006313
76,6,14,340.905,268.972,286.333,278.334,279.528,289.157,334.153,326.844,320.597,315.353,268.972,6384,0.499002603
24,10,15,304.524,268.975,289.664,329.578,290.729,303.447,284.388,355.109,366.335,289.428,268.975,3600,0.498997037
51,10,13,344.192,268.976,393.921,303.153,317.095,388.289,390.378,300.752,297.146,284.48,268.976,6630,0.498995182
23,16,5,302.237,273.183,277.333,299.36,289.121,291.659,268.977,314.68,307.919,327.818,268.977,1840,0.498993327
44,13,13,383.837,268.998,285.499,299.221,299.08,389.474,296.818,302.942,354.772,291.286,268.998,7436,0.498954371
23,4,13,269.01,299.309,288.476,353.241,383.03,295.117,337.165,293.884,288.61,277.388,269.01,1196,0.498932114
119,16,4,332.568,351.129,334.479,317.108,311.663,325.68,306.722,269.012,294.292,311.333,269.012,7616,0.498928405
63,7,10,269.019,386.792,302.866,314.514,317.189,383.836,276.41,275.547,286.037,362.312,269.019,4410,0.498915422
53,16,7,367.392,338.218,373.467,335.256,356.111,305.854,342.812,269.031,387.256,314.526,269.031,5936,0.498893168
10,12,4,291.957,295.094,276.789,313.708,327.502,296.627,294.332,306.241,269.05,306.108,269.05,480,0.498857937
84,6,7,288.578,293.16,269.064,301.163,304.647,273.896,320.886,276.726,298.807,294.932,269.064,3528,0.49883198
57,4,16,357.33,350.916,398.228,303.678,275.035,349.569,347.937,354.434,269.068,338.815,269.068,3648,0.498824565
37,11,12,289.804,368.275,278.119,372.344,392.776,340.328,269.071,344.073,302.496,272.059,269.071,4884,0.498819003
27,7,6,269.073,358.974,271.545,367.079,394.34,373.912,337.129,334.897,323.341,332.281,269.073,1134,0.498815295
84,9,8,270.714,269.092,273.733,269.186,321.297,274.253,293.424,318.132,313.628,284.131,269.092,6048,0.498780075
9,6,6,284.957,313.164,290.796,294.813,317.493,345.619,303.253,269.1,290.004,327.132,269.1,324,0.498765247
54,8,12,342.109,278.398,269.1,277.367,273.909,329.71,290.032,323.255,330.302,360.369,269.1,5184,0.498765247
61,4,13,342.267,367.167,321.707,277.803,367.924,336.482,371.663,378.762,269.104,373.616,269.104,3172,0.498757833
55,8,11,352.034,375.608,340.123,292.543,278.335,280.679,279.54,273.738,312.303,269.113,269.113,4840,0.498741153
54,4,15,269.117,304.458,286.061,295.202,301.972,375.879,383.55,301.178,338.518,277.827,269.117,3240,0.49873374
38,10,6,269.617,378.068,316.851,388.826,385.107,342.926,380.121,327.482,269.122,284.891,269.122,2280,0.498724474
57,8,16,309.939,306.021,327.245,270.758,315.614,269.163,299.973,387.611,296.443,288.754,269.163,7296,0.498648507
84,15,9,309.495,326.488,313.819,300.574,278.013,308.083,302.195,269.413,299.285,269.186,269.186,11340,0.498605901
84,12,14,270.993,296.476,313.824,305.159,269.192,307.958,286.412,294.326,288.265,322.259,269.192,14112,0.498594787
64,13,14,285.525,321.5,294.293,287.625,344.387,269.197,390.618,390.769,305.943,278.131,269.197,11648,0.498585527
30,10,15,303.164,301.773,298.395,286.963,303.174,271.75,317.971,269.198,359.566,330.921,269.198,4500,0.498583674
16,7,15,306.744,305.813,315.14,316.018,346.494,269.203,286.779,318.84,304.71,399.905,269.203,1680,0.498574414
39,16,11,269.203,283.953,310.746,358.591,309.391,306.023,303.279,295.864,286.337,283.271,269.203,6864,0.498574414
23,9,10,320.12,282.653,311.363,339.634,269.215,315.265,334.037,310.728,329.252,300.628,269.215,2070,0.498552191
36,7,7,282.003,269.226,293.957,270.141,357.695,295.732,282.432,286.771,335.202,308.166,269.226,1764,0.498531821
9,12,5,305.402,312.662,269.227,284.128,322.471,317.411,320.676,297.492,329.211,299.253,269.227,540,0.498529969
14,14,8,301.889,298.317,269.238,299.178,422.668,353.227,339.521,324.14,366.543,344.248,269.238,1568,0.498509601
22,8,10,283.833,269.24,318.686,375.956,304.678,321.861,325.976,318.509,345.445,290.741,269.24,1760,0.498505898
53,4,7,324.841,303.293,269.24,278.974,280.185,312.753,380.745,296.661,313.568,354.325,269.24,1484,0.498505898
64,13,5,319.116,300.856,295.229,314.506,269.241,283.305,363.922,359.319,295.903,337.471,269.241,4160,0.498504047
52,9,14,364.413,289.188,307.657,338.337,326.913,341.029,398.315,347.392,346.758,269.242,269.242,6552,0.498502195
23,14,5,290.238,298.832,298.543,277.232,269.244,317.69,269.324,302.805,288.123,375.519,269.244,1610,0.498498492
17,15,8,272.168,379.092,319.762,349.728,347.008,314.903,269.249,326.105,316.138,269.404,269.249,2040,0.498489235
56,8,16,278.188,274.871,288.913,326.572,269.255,282.106,390.904,295.581,302.723,295.731,269.255,7168,0.498478127
99,14,4,327.325,313.884,325.477,283.748,292.093,286.686,305.976,372.067,273.141,269.266,269.266,5544,0.498457763
43,12,11,284.142,273.386,296.479,284.991,274.047,304.476,269.27,301.285,314.465,320.717,269.27,5676,0.498450358
29,5,8,303.68,313.699,284.118,358.547,376.478,274.431,332.197,353.071,269.273,372.097,269.273,1160,0.498444805
22,12,11,285.006,277.885,269.284,350.523,321.834,342.645,356.748,330.191,285.175,311.147,269.284,2904,0.498424444
27,12,9,269.29,386.456,346.621,318.156,281.926,285.918,324.685,292.249,303.179,285.541,269.29,2916,0.498413339
54,4,7,322.97,272.113,395.868,334.277,337.09,372.986,269.335,330.946,277.073,291.43,269.335,1512,0.498330065
37,7,10,289.816,358.033,389.952,325.323,330.899,387.196,272.712,271.965,384,269.343,269.343,2590,0.498315263
37,13,12,284.669,278.412,381.711,297.303,275.086,319.222,317.027,272.718,269.347,390.791,269.347,5772,0.498307863
63,16,6,269.349,422.699,307.779,386.96,294.056,306.032,395.369,404.171,296.782,392.295,269.349,6048,0.498304163
83,11,14,307.509,344.678,310.355,303.923,339.008,328.756,329.003,269.357,309.298,281.336,269.357,12782,0.498289363
32,15,8,271.3,299.769,269.397,293.518,308.425,322.241,331.078,289.415,301.837,368.107,269.397,3840,0.498215377
30,15,15,300.695,290.088,328.228,373.025,281.114,314.814,343.678,271.385,269.403,409.377,269.403,6750,0.498204281
29,5,6,294.72,269.411,296.658,271.302,309.345,320.201,308.9,301.831,309.709,305.752,269.411,870,0.498189487
51,5,16,380.614,392.143,269.413,273.323,295.539,348.593,347.24,274.761,300.185,269.937,269.413,4080,0.498185789
60,7,7,294.661,396.697,325.949,293.541,362.659,312.828,388.959,273.875,269.434,289.935,269.434,2940,0.49814696
83,4,4,301.827,276.926,296.689,270.944,312.833,303.545,297.194,309.463,269.44,321.858,269.44,1328,0.498135867
23,8,7,269.449,298.45,281.7,290.245,370.209,326.532,382.47,377.582,307.131,305.39,269.449,1288,0.498119228
11,8,11,292.403,269.45,336.305,283.686,316.508,322.921,327.637,387.532,294.261,341.414,269.45,968,0.49811738
92,7,4,315.146,274.832,269.816,354.26,389.243,345.414,333.053,358.56,383.152,269.453,269.453,2576,0.498111834
31,12,10,269.457,316.833,282.758,275.399,279.431,303.723,356.335,296.607,303.956,354.772,269.457,3720,0.49810444
53,16,6,344.431,269.46,387.557,298.474,359.539,298.85,365.187,272.338,387.967,348.289,269.46,5088,0.498098894
54,12,16,359.315,387.358,269.469,317.459,383.288,377.283,388.696,274.987,286.558,299.486,269.469,10368,0.498082258
27,16,9,370.654,391.938,292.267,347.975,347.625,277.134,290.592,322.08,367.908,269.477,269.477,3888,0.498067471
24,5,9,323.44,290.612,351.431,269.483,303.074,310.121,294.427,336.149,298.479,284.235,269.483,1080,0.498056382
23,5,13,304.324,269.509,291.308,272.828,355.969,323.082,308.143,298.453,352.454,304.284,269.509,1495,0.498008334
15,4,7,284.462,301.719,269.521,269.594,317.554,361.326,358.525,271.664,337.289,269.644,269.521,420,0.497986161
56,15,9,317.358,331.606,345.353,371.016,320.147,269.528,302.784,274.489,323.192,360.328,269.528,7560,0.497973227
125,15,12,310.407,291.801,304.8,285.153,270.458,353.58,286.087,351.885,309.905,269.548,269.548,22500,0.497936279
36,14,13,308.815,316.078,288.43,309.714,363.71,280.209,270.128,269.559,317.361,280.784,269.559,6552,0.497915959
18,9,16,376.884,387.693,322.372,269.573,394.406,389.331,309.516,317.479,277.801,302.31,269.573,2592,0.4978901
12,14,11,272.293,286.252,371.595,363.69,323.531,294.628,289.039,269.591,330.223,305.533,269.591,1848,0.497856857
16,7,11,280.179,304.98,269.592,276.645,325.453,387.396,306.968,289.49,324.413,341.588,269.592,1232,0.497855011
31,7,11,282.136,279.043,296.121,269.616,329.904,290.581,321.526,318,332.5,303.199,269.616,2387,0.497810694
56,8,6,373.474,349.096,379.143,371.126,269.733,389.188,384.205,340.322,269.617,395.925,269.617,2688,0.497808847
63,9,16,289.73,395.599,386.854,352.805,363.653,335.669,295.319,269.621,271.805,291.93,269.621,9072,0.497801462
5,11,6,297.354,354.068,301.305,333.437,300.082,393.558,277.987,317.238,293.935,269.639,269.639,330,0.497768231
34,4,7,305.886,303.482,316.719,284.241,329.625,269.657,357.882,284.582,309.894,293.522,269.657,952,0.497735004
50,12,13,287.696,277.679,341.659,278.037,391.606,314.041,269.659,367.008,276.687,302.848,269.659,7800,0.497731313
4,7,8,272.264,361.309,367.476,272.789,400.237,354.069,395.661,307.367,269.677,330.599,269.677,224,0.497698091
62,9,13,278.503,358.696,303.751,388.678,359.871,289.358,284.387,278.734,269.69,340.257,269.69,7254,0.4976741
7,9,11,348.132,280.925,314.287,271.47,354.886,280.325,284.051,280.987,318.217,269.699,269.699,693,0.497657492
28,7,16,325.4,300.295,289.417,304.112,281.251,292.122,352.872,269.735,269.701,329.259,269.701,3136,0.497653802
36,15,9,289.471,312.665,297.809,304.867,340.09,269.701,368.676,361.492,283.029,292.615,269.701,4860,0.497653802
125,11,11,371.684,277.4,269.704,342.953,365.867,334.555,355.121,344.2,357.823,361.985,269.704,15125,0.497648266
11,6,14,283.355,269.709,294.726,305.603,293.929,275.254,287.481,270.681,288.763,300.113,269.709,924,0.497639041
83,11,13,273.42,304.803,349.844,358.942,339.275,269.72,293.138,362.539,326.109,270.574,269.72,11869,0.497618745
76,8,16,295.206,269.741,296.448,286.295,326.284,311.168,310.109,281.186,290.436,283.748,269.741,9728,0.497580005
38,7,14,282.04,294.96,269.75,286.767,295.312,333.876,304.54,338.333,350.508,282.569,269.75,3724,0.497563403
40,5,15,356.59,306.18,284.138,346.495,307.343,302.259,275.457,385.735,306.405,269.757,269.757,3000,0.497550492
7,4,10,363.626,274.914,314.77,296.886,354.574,295.915,366.39,278.421,269.773,302.042,269.773,280,0.497520982
57,11,4,284.601,298.205,325.544,279.742,304.313,269.815,334.317,274.567,344.239,280.636,269.815,2508,0.497443537
30,4,15,303.337,319.79,303.314,328.9,269.818,327.383,307.68,303.632,309.957,322.113,269.818,1800,0.497438006
13,12,12,347.743,316.423,293.486,275.417,277.451,327.722,279.912,269.832,342.529,295.868,269.832,1872,0.497412197
5,14,6,349.308,289.88,302.218,389.922,308.787,273.145,380.725,324.183,316.994,269.843,269.843,420,0.49739192
10,9,11,293.67,296.22,333.516,317.394,412.455,320.85,293.154,300.712,297.981,269.853,269.853,990,0.497373489
15,6,10,364.63,387.698,269.867,324.494,274.788,360.478,307.938,335.952,271.192,288.563,269.867,900,0.497347686
52,13,8,295.042,287.308,306.405,301.912,294.526,269.873,280.583,365.789,315.983,366.47,269.873,5408,0.497336629
83,6,13,277.265,298.675,269.88,358.345,289.017,326.406,337.289,289.714,321.061,304.114,269.88,6474,0.497323729
8,4,9,280.248,322.508,280.311,330.479,339.793,323.655,356.052,269.881,284.473,278.725,269.881,288,0.497321886
52,14,14,342.844,269.886,333.029,391.556,351.851,374.384,339.487,282.776,296.063,327.452,269.886,10192,0.497312673
30,13,8,269.93,316.632,304.091,303.805,324.518,296.406,304.247,307.081,304.671,304.615,269.93,3120,0.497231608
18,9,7,278.378,293.251,278.258,269.942,291.832,310.471,319.054,275.64,274.168,391.726,269.942,1134,0.497209504
24,12,5,294.736,333.239,282.127,313.261,309.944,344.407,301.2,290.729,269.947,337.487,269.947,1440,0.497200295
57,12,16,283.194,290.417,350.094,296.744,326.484,391.098,383.99,356.229,269.955,299.677,269.955,10944,0.497185561
14,15,15,303.058,273.37,330.283,269.959,301.626,309.555,285.232,313.204,326.248,361.765,269.959,3150,0.497178194
84,11,12,269.992,336.054,287.315,309.55,301.445,327.867,274.922,297.522,312.936,308.534,269.992,11088,0.497117426
76,7,12,279.441,292.613,305.395,290.024,312.605,270.014,279.227,275.1,304.331,289.092,270.014,6384,0.497076922
13,7,16,407.328,408.775,357.25,348.312,373.513,387.495,323.914,282.15,270.024,281.328,270.024,1456,0.497058513
31,9,7,323.588,303.353,314.177,307.612,303.457,304.375,303.76,270.046,277.418,362.18,270.046,1953,0.497018019
23,16,12,290.18,270.048,275.288,291.493,294.956,297.709,274.041,292.562,303.862,321.414,270.048,4416,0.497014338
23,11,4,325.173,300.768,271.731,304.3,279.98,270.052,309.233,288.265,298.129,291.737,270.052,1012,0.497006976
63,11,7,346.215,296.292,310.486,336.744,328.05,270.055,270.606,330.812,353.039,308.562,270.055,4851,0.497001455
84,6,9,342.184,314.895,271.134,310.083,276.359,307.333,288.427,298.711,270.079,310.574,270.079,4536,0.49695729
22,15,7,278.277,291.006,282.635,270.087,297.408,285.945,326.813,329.315,319.014,315.541,270.087,2310,0.49694257
8,15,12,352.849,283.804,277.372,273.151,270.088,276.372,352.035,297.792,322.178,272.006,270.088,1440,0.49694073
20,12,15,327.527,345.142,312.199,276.992,342.884,270.101,277.726,273.921,364.334,375.663,270.101,3600,0.496916813
17,16,8,392.142,321.122,344.38,403.292,270.103,349.144,285.628,382.648,357.176,289.522,270.103,2176,0.496913133
14,11,5,361.334,357.552,291.967,309.283,270.104,400.557,366.844,303.652,397.901,400.243,270.104,770,0.496911293
25,6,13,270.111,318.821,293.208,294.924,330.36,310.094,359.939,332.391,273.024,392.562,270.111,1950,0.496898416
5,10,5,360.153,361.956,310.902,350.647,350.029,295.548,322.287,280.966,293.806,270.122,270.122,250,0.496878181
31,8,6,301.473,301.246,297.484,305.976,270.123,298.887,281.398,316.006,315.479,296.403,270.123,1488,0.496876342
52,4,10,302.681,304.554,270.775,380.849,313.139,276.001,375.706,383.294,270.144,335.834,270.144,2080,0.496837716
29,6,6,303.613,303.176,309.211,357.25,303.553,326.532,299.276,306.936,270.152,303.58,270.152,1044,0.496823003
76,5,6,329.775,332.533,283.028,300.956,324.593,284.864,289.628,397.672,270.155,282.722,270.155,2280,0.496817486
62,16,5,287.159,270.164,400.363,297.074,302.16,275.313,384.866,393.135,274.084,297.334,270.164,4960,0.496800936
56,4,8,384.502,285.086,347.896,382.89,395.394,270.19,388.794,391.023,295.596,317.324,270.19,1792,0.496753129
42,16,12,270.202,271.536,378.59,271.705,314.563,325.159,284.161,282.843,297.692,294.461,270.202,8064,0.496731068
27,13,11,324.566,310.421,343.951,270.236,273.289,299.588,317.536,293.098,292.816,361.557,270.236,3861,0.496668571
57,6,7,272.802,301.918,363.246,361.914,342.435,395.045,307.946,270.243,363.026,358.367,270.243,2394,0.496655706
7,8,6,272.781,297.164,270.244,294.99,392.041,326.74,305.818,283.824,374.97,396.776,270.244,336,0.496653868
55,5,14,307.475,327.428,299.251,308.424,290.605,378.501,333.138,270.25,398.743,299.998,270.25,3850,0.496642842
124,7,5,311.463,391.542,367.642,270.253,270.349,329.256,387.86,340.399,323.877,352.225,270.253,4340,0.496637329
8,6,14,394.593,270.261,293.142,350.604,278.901,287.217,368.89,371.479,312.807,357.444,270.261,672,0.496622628
57,9,8,293.24,317.584,350.136,270.264,282.642,393.698,300.556,275.834,280.744,291.975,270.264,4104,0.496617115
36,13,12,309.926,325.422,270.289,314.392,325.842,291.535,313.683,282.747,303.591,285.772,270.289,5616,0.496571181
5,13,6,270.314,278.107,283.141,276.892,322.124,343.836,277.71,327.494,281.197,316.943,270.314,390,0.496525256
53,16,10,391.421,385.609,296.109,372.653,450.539,270.314,384.43,314.135,350.561,294.317,270.314,8480,0.496525256
25,12,15,336.003,299.262,311.117,289.365,357.848,306.374,370.586,270.338,287.266,280.295,270.338,4500,0.496481175
83,4,5,310.053,297.505,299.635,290.045,287.471,319.592,308.609,302.408,300.864,270.347,270.347,1660,0.496464647
75,12,4,290.538,299.943,311.629,300.896,308.363,307.59,270.353,338.112,287.58,298.624,270.353,3600,0.496453629
50,8,13,387.929,379.066,341.722,270.387,281.798,329.098,281.627,272.967,313.703,386.533,270.387,5200,0.496391202
22,13,15,294.2,279.062,299.673,270.397,319.703,304.241,308.333,383.54,391.891,335.244,270.397,4290,0.496372844
83,4,6,297.714,324.494,270.399,328.27,319.159,363.607,361.854,297.086,346.227,326.25,270.399,1992,0.496369173
76,5,8,369.815,282.276,290.711,291.122,354.018,282.937,270.403,308.186,287.051,292.215,270.403,3040,0.49636183
47,10,15,273.29,286.123,270.409,302.245,308.345,308.736,310.855,273.502,281.252,272.368,270.409,7050,0.496350817
75,9,9,302.393,297.605,275.067,295.054,388.14,274.156,299.039,299.54,270.42,300.965,270.42,6075,0.496330626
22,10,11,277.548,280.613,393.402,350.727,322.417,270.434,305.062,270.526,322.802,272.351,270.434,2420,0.496304932
51,15,7,270.445,356.239,343.237,328.324,378.639,348.986,387.236,303.789,325.991,289.824,270.445,5355,0.496284746
20,5,7,306.582,375.331,372.056,333.698,322.929,270.446,272.409,292.559,345.047,292.122,270.446,700,0.49628291
18,7,6,313.849,270.828,360.546,293.256,397.785,279.822,341.664,270.466,351.221,326.295,270.466,756,0.496246212
11,16,5,360.939,386.38,280.691,358.423,283.731,277.663,270.486,343.137,314.226,272.349,270.486,880,0.496209519
37,16,4,281.599,283.979,303.231,305.984,270.518,301.713,284.627,307.014,332.508,318.487,270.518,2368,0.496150822
14,9,14,294.735,393.772,313.094,298.717,334.575,270.527,356.185,347.249,389.54,342.815,270.527,1764,0.496134316
35,12,9,270.533,353.776,302.357,372.992,387.171,304.982,284.923,322.011,313.439,293.856,270.533,3780,0.496123312
33,16,13,349.022,279.385,291.836,327.379,281.52,296.972,323.271,304.88,276.42,270.556,270.556,6864,0.496081137
13,13,7,270.563,363.274,309.956,274.879,291.891,280.987,271.344,396.336,436.75,325.644,270.563,1183,0.496068302
28,5,11,304.035,283.369,281.48,291.691,346.987,315.508,325.55,316.933,271.394,270.564,270.564,1540,0.496066469
14,12,14,325.531,270.582,353.259,323.552,334.343,283.819,342.873,391.642,288.606,282.541,270.582,2352,0.496033469
24,4,7,343.269,298.79,307.243,298.31,303.8,294.28,295.902,348.545,270.603,296.156,270.603,672,0.495994974
23,10,16,290.909,298.382,325.055,302.476,283.01,288.928,297.256,270.604,294.117,272.544,270.604,3680,0.495993141
8,15,16,333.376,283.739,337.056,326.441,272.574,335.92,387.397,389.257,271.414,270.649,270.649,1920,0.495910674
22,5,13,283.034,340.267,282.328,318.501,391.756,313.323,379.241,380.011,385.039,270.655,270.655,1430,0.49589968
20,14,7,333.3,338.103,349.817,310.175,270.657,324.568,294.463,360.865,370.525,319.125,270.657,1960,0.495896016
76,6,16,288.746,307.034,318.355,312.117,359.363,310.806,312.934,270.691,274.961,292.159,270.691,7296,0.495833729
